6 1:4572.87 2:-439.164 3:-436.823 4:-285.984 5:-303.495 6:-127.746 7:-863.033 8:-93.742 9:52.0644 10:112.997 11:274.565 12:305.391 13:376.332 14:-92.5342 15:72.696 16:37.1101 17:-96.1737 18:289.363 19:-204.68 20:223.192
6 1:6535.55 2:64.6428 3:-260.824 4:1025.93 5:681.614 6:-798.784 7:-5.20759 8:135.228 9:147.603 10:95.4449 11:-78.2334 12:100.697 13:280.718 14:32.7001 15:-368.771 16:227.94 17:83.1765 18:-252.652 19:-90.5397 20:62.992
6 1:5965.53 2:238.448 3:-59.1481 4:134.547 5:218.505 6:-54.2708 7:78.5707 8:69.472 9:-62.8216 10:-106.678 11:141.933 12:-20.765 13:-31.9525 14:89.3222 15:19.4831 16:-98.0785 17:42.5666 18:-14.6645 19:173.996 20:-44.4889
6 1:5459.24 2:-22.4529 3:-512.338 4:-1048.96 5:-177.724 6:376.781 7:-548.277 8:-117.129 9:472.207 10:-121.855 11:106.259 12:-78.2812 13:-31.8916 14:270.349 15:-433.773 16:-141.279 17:580.533 18:251.677 19:-109.655 20:244.9
6 1:6092.47 2:-610.597 3:456.23 4:-380.301 5:101.747 6:38.3452 7:-272.624 8:325.73 9:200.052 10:-126.859 11:-144.492 12:73.5586 13:167.334 14:116.185 15:144.835 16:-322.992 17:248.786 18:207.834 19:-68.7369 20:89.3479
6 1:5366.97 2:-175.782 3:-782.143 4:611.195 5:516.922 6:-670.839 7:637.817 8:-563.99 9:377.129 10:-41.5064 11:-328.726 12:-319.27 13:255.407 14:-5.56837 15:-484.848 16:-108.618 17:326.08 18:44.2933 19:-154.669 20:-225.243
6 1:5986.79 2:995.491 3:-711.493 4:-172.748 5:-133.16 6:-14.4 7:29.6386 8:-198.816 9:-274.685 10:163.035 11:-366.337 12:236.421 13:186.054 14:100.108 15:-370.52 16:14.3307 17:149.038 18:69.408 19:-343.629 20:17.1571
6 1:4786.23 2:-1308.54 3:-359.996 4:332.761 5:233.134 6:158.95 7:-392.283 8:221.804 9:301.058 10:-72.3298 11:48.1457 12:360.569 13:-279.731 14:-174.652 15:98.9108 16:100.343 17:180.078 18:-4.98914 19:310.451 20:-622.365
6 1:6551.56 2:-263.559 3:-720.855 4:249.59 5:-314.462 6:404.176 7:-888.708 8:-708.544 9:491.014 10:-77.5472 11:247.29 12:223.466 13:-417.402 14:-162.878 15:-370.413 16:-84.3761 17:-9.0922 18:-131.659 19:-21.1527 20:-304.749
6 1:5365.89 2:-202.601 3:981.724 4:45.3449 5:-232.275 6:145.457 7:-375.438 8:-248.085 9:213.753 10:157.333 11:-165.816 12:269.879 13:217.587 14:-70.917 15:-2.44393 16:103.823 17:21.2446 18:-69.644 19:140.049 20:-245.991
6 1:5045.54 2:-243.539 3:120.57 4:178.107 5:-452.097 6:-5.699 7:-409.72 8:109.726 9:-128.596 10:226.104 11:-336.01 12:-136.043 13:-174.591 14:10.2705 15:-518.857 16:-37.5267 17:96.9902 18:118.784 19:18.1786 20:-77.8383
6 1:5133.55 2:-318.749 3:564.38 4:-237.364 5:203.458 6:-718.873 7:-99.8377 8:122.844 9:-56.6424 10:0.988237 11:-35.5543 12:27.3573 13:120.96 14:-5.25631 15:147.061 16:173.525 17:-132.23 18:60.8605 19:218.8 20:12.4701
6 1:4749.67 2:151.054 3:-314.881 4:-252.629 5:-105.277 6:439.747 7:-6.92574 8:-235.627 9:-617.699 10:-453.832 11:0.242904 12:156.783 13:131.863 14:278.348 15:20.3283 16:-299.856 17:-102.838 18:-20.1386 19:105.64 20:-96.0988
6 1:5776.58 2:52.1332 3:131.669 4:-253.881 5:-156.233 6:453.489 7:-16.4648 8:-13.9181 9:490.205 10:-255.125 11:-380.812 12:-42.728 13:-251.431 14:214.416 15:-242.008 16:-41.2896 17:-51.1211 18:-86.288 19:91.6022 20:-122.793
6 1:5323.57 2:-976.942 3:162.75 4:273.94 5:-37.0059 6:153.233 7:784.236 8:-379.566 9:-328.773 10:-527.496 11:90.1012 12:87.6286 13:-23.4953 14:-110.995 15:156.868 16:140.389 17:46.1686 18:49.5793 19:280.332 20:-197.115
6 1:5764.3 2:-538.281 3:369.867 4:-3.00152 5:-369.157 6:315.635 7:-1149.44 8:-227.249 9:221.221 10:-98.2986 11:-447.884 12:-221.596 13:329.488 14:-128.973 15:86.7039 16:117.156 17:83.6296 18:-175.278 19:58.2103 20:-79.4713
6 1:4632.11 2:-534.359 3:774.502 4:195.691 5:652.591 6:-96.749 7:-467.151 8:565.742 9:-235.676 10:-159.385 11:-22.0477 12:366.257 13:16.4245 14:291.189 15:-176.774 16:-93.2406 17:95.0878 18:154.671 19:552.654 20:88.7482
6 1:5464.25 2:-577.763 3:-179.352 4:-137.7 5:340.507 6:-18.0756 7:208.504 8:898.606 9:215.52 10:-160.325 11:14.622 12:329.605 13:-202.34 14:-571.163 15:-7.89445 16:243.661 17:250.378 18:-56.1791 19:-51.6643 20:46.8492
6 1:5302.34 2:560.305 3:-633.946 4:440.333 5:-616.208 6:291.358 7:-354.708 8:7.40251 9:570.127 10:-19.3955 11:225.004 12:39.6716 13:-348.713 14:13.0006 15:-443.691 16:-42.8737 17:-165.23 18:109.086 19:-38.2396 20:-155.153
6 1:4647.91 2:-135.134 3:177.996 4:-462.487 5:144.337 6:420.463 7:-59.5158 8:35.817 9:69.9244 10:-13.8866 11:-235.743 12:-5.92709 13:-142.829 14:183.746 15:86.545 16:210.111 17:-237.676 18:-375.563 19:236.809 20:-104.842
6 1:5434.39 2:204.787 3:196.257 4:512.017 5:-219.861 6:69.649 7:312.337 8:280.633 9:-342.166 10:-343.318 11:229.26 12:18.5374 13:-33.3545 14:178.167 15:114.842 16:-25.9059 17:-145.788 18:168.32 19:114.759 20:-336.315
6 1:5307.5 2:-972.061 3:737.229 4:403.205 5:-335.829 6:200.123 7:-869.07 8:-198.934 9:712.194 10:-30.8736 11:55.1611 12:124.378 13:13.4144 14:-51.0561 15:-289.99 16:-85.048 17:-54.6142 18:-58.8298 19:-4.89842 20:-70.4343
6 1:5446.51 2:911.143 3:37.5172 4:199.034 5:-103.716 6:377.759 7:534.291 8:156.853 9:77.8195 10:90.5907 11:374.745 12:-329.923 13:-29.3131 14:-100.322 15:89.4484 16:-343.269 17:52.9381 18:90.5717 19:-140.124 20:138.248
6 1:5385.13 2:-243.013 3:-182.278 4:86.4823 5:304.452 6:-83.8704 7:-387.096 8:111.385 9:-247.37 10:-390.073 11:-198.796 12:180.422 13:112.957 14:293.284 15:-42.3676 16:-168.029 17:-121.392 18:113.844 19:66.5883 20:12.6194
6 1:6068.16 2:-587.654 3:1259.95 4:142.624 5:-148.079 6:115.296 7:-449.492 8:399.227 9:141.817 10:-122.455 11:-113.914 12:-297.429 13:-116.562 14:-221.956 15:343.687 16:-23.9984 17:109.134 18:-21.6894 19:38.1048 20:-244.836
6 1:5808.73 2:-69.113 3:-351.539 4:-452.617 5:51.4944 6:554.079 7:348.408 8:213.699 9:586.69 10:-394.837 11:133.354 12:339.53 13:-57.0803 14:-127.234 15:-203.952 16:-67.8675 17:-2.17171 18:-30.7015 19:-219.051 20:53.6159
6 1:5182.27 2:-1433.87 3:-327.834 4:348.689 5:-601.682 6:-229.221 7:1041.87 8:-366.43 9:-44.2665 10:-448.017 11:-231.681 12:141.421 13:212.493 14:-280.287 15:-221.389 16:-417.446 17:116.24 18:42.3272 19:-15.5723 20:174.665
6 1:5645.45 2:-246.811 3:659.004 4:279.468 5:-15.0855 6:-213.396 7:-79.2496 8:564.787 9:174.438 10:-333.048 11:169.485 12:-20.5394 13:-47.4827 14:178.133 15:-87.3552 16:-262.063 17:-154.563 18:131.448 19:173.067 20:-87.0219
7 1:6549.77 2:648.078 3:-378.322 4:207.301 5:-694.711 6:-203.927 7:190.477 8:-317.504 9:303.173 10:58.4326 11:148.729 12:-29.0823 13:251.711 14:387.547 15:124.562 16:87.1601 17:-3.15078 18:169.289 19:136.302 20:-117.373
7 1:5866.64 2:-51.4951 3:-1012.81 4:527.5 5:-199.35 6:12.8327 7:-644.89 8:416.096 9:123.627 10:414.909 11:223.852 12:201.886 13:-124.544 14:-202.17 15:162.59 16:217.94 17:-118.832 18:249.654 19:197.6 20:65.0751
7 1:5704.14 2:1330.44 3:-383.118 4:152.424 5:-1011.9 6:-67.3713 7:130.672 8:-273.966 9:511.613 10:-378.405 11:-316.413 12:-56.2343 13:18.2332 14:-113.325 15:79.2692 16:-73.1554 17:-52.4473 18:143.947 19:134.826 20:65.2278
7 1:6989.13 2:-393.325 3:189.432 4:86.7202 5:-104.433 6:-79.3431 7:50.6627 8:-261.653 9:101.132 10:-170.869 11:35.0361 12:69.241 13:204.514 14:236.699 15:-68.2556 16:-14.0265 17:29.0509 18:-183.757 19:-41.6215 20:-2.11721
7 1:5373.2 2:-563.054 3:-1097.75 4:533.341 5:375.313 6:-242.089 7:223.091 8:-3.73345 9:122.385 10:-248.878 11:-157.709 12:203.408 13:-3.9397 14:-11.3656 15:154.235 16:-11.9179 17:58.8374 18:6.85297 19:166.025 20:-137.158
7 1:5539.58 2:752.818 3:-373.093 4:524.385 5:132.179 6:69.2535 7:-149.28 8:9.27182 9:200.551 10:73.78 11:-150.931 12:-26.4428 13:120.937 14:79.3544 15:51.7458 16:49.463 17:59.1964 18:-13.2174 19:126.494 20:-74.5025
7 1:6413.93 2:-533.721 3:-115.587 4:-229.116 5:83.9212 6:314.481 7:300.183 8:-128.276 9:30.2949 10:-299.606 11:353.694 12:38.1887 13:-148.704 14:150.589 15:7.11575 16:-233.517 17:-48.8185 18:-112.743 19:-122.649 20:188.269
7 1:4934.98 2:-657.998 3:15.7027 4:408.228 5:164.546 6:-194.718 7:401.884 8:6.16223 9:-131.167 10:23.6827 11:-132.366 12:-30.5229 13:-65.6675 14:-409.171 15:-137.779 16:11.2018 17:-82.4031 18:4.49502 19:202.17 20:-54.1693
7 1:4551.55 2:-482.676 3:105.424 4:841.101 5:160.365 6:-109.641 7:-303.042 8:85.8568 9:322.036 10:111.04 11:-183.412 12:41.6438 13:-3.86251 14:-438.026 15:236.831 16:-138.663 17:-8.9863 18:61.3618 19:-0.485097 20:75.4796
7 1:6676.35 2:-1240.11 3:33.6637 4:448.26 5:-420.478 6:295.706 7:-97.9918 8:-469.018 9:132.835 10:-444.425 11:316.428 12:286.792 13:-25.1439 14:273.608 15:-55.4346 16:-29.0529 17:-59.8048 18:103.925 19:-59.3442 20:121.481
7 1:4721.74 2:-196.882 3:276.029 4:350.111 5:-230.491 6:-54.4015 7:-338.355 8:-31.773 9:62.2917 10:61.898 11:-105.684 12:-41.0842 13:47.7256 14:-3.95582 15:7.50523 16:11.5054 17:-0.629889 18:8.99667 19:-45.4774 20:132.247
7 1:4975.42 2:702.649 3:-648.099 4:245.423 5:-159.091 6:-425.815 7:398.995 8:144.673 9:157.237 10:436.103 11:-305.765 12:-69.6296 13:180.1 14:-82.0628 15:366.89 16:18.0111 17:128.563 18:-210.326 19:-190.808 20:195.032
7 1:4647.45 2:-474.514 3:1338.86 4:-276.576 5:-476.956 6:-105.677 7:325.832 8:433.349 9:462.742 10:70.0726 11:192.213 12:-30.5715 13:-145.159 14:301.966 15:314.718 16:122.844 17:-81.8854 18:82.671 19:33.8417 20:108.51
7 1:4708.72 2:637.888 3:453.868 4:497.405 5:-92.1199 6:406.314 7:-393.598 8:-748.127 9:-641.855 10:-82.6596 11:-371.559 12:-185.493 13:70.9391 14:78.2848 15:122.448 16:-77.2884 17:353.864 18:-142.496 19:-289.337 20:-519.02
7 1:5168.21 2:-298.136 3:-660.419 4:-630.77 5:-156.199 6:95.3607 7:517.513 8:-183.212 9:89.0111 10:-0.570731 11:271.047 12:-188.506 13:-379.747 14:19.2884 15:207.347 16:-395.024 17:-86.783 18:-320.313 19:164.861 20:-272.315
7 1:7308.69 2:-38.5285 3:-74.7437 4:502.701 5:-55.4789 6:-501.86 7:179.193 8:-203.455 9:-35.769 10:-89.0838 11:201.655 12:-473.627 13:-53.8715 14:45.249 15:-119.905 16:-44.7479 17:-85.6103 18:-11.2964 19:-171.961 20:109.594
7 1:5109.12 2:762.744 3:1016.4 4:-505.181 5:45.9027 6:-29.5944 7:-29.7953 8:296.809 9:83.3855 10:189.737 11:-203.456 12:110.802 13:-241.416 14:-209.116 15:309.478 16:254.945 17:-266.435 18:265.827 19:308.912 20:-36.3612
7 1:5940.81 2:-490.081 3:113.031 4:-205.089 5:8.71941 6:4.85764 7:46.6843 8:-95.5683 9:79.6318 10:-171.149 11:97.9138 12:28.6969 13:233.315 14:58.5514 15:-287.148 16:-44.3943 17:194.599 18:82.7818 19:-331.51 20:-145.472
7 1:6122.47 2:1094.15 3:114.221 4:-214.487 5:307.106 6:335.129 7:458.773 8:-550.548 9:138.237 10:615.058 11:88.2023 12:-767.745 13:120.687 14:75.0614 15:109.692 16:83.5757 17:-197.335 18:-264.169 19:242.018 20:92.7246
7 1:4644.07 2:-1007.5 3:-218.033 4:767.526 5:81.3437 6:347.132 7:-182.289 8:456.929 9:139.022 10:-300.76 11:213.757 12:279.106 13:184.751 14:-794.578 15:11.3976 16:-120.325 17:577.344 18:5.95009 19:236.565 20:-235.908
7 1:5132.98 2:102.185 3:-143.997 4:-196.267 5:-287.622 6:220.146 7:131.753 8:352.699 9:66.7364 10:89.7558 11:265.703 12:105.094 13:79.7417 14:129.571 15:-128.984 16:41.0036 17:79.2953 18:-119.369 19:17.5243 20:-36.976
7 1:5585.94 2:46.6893 3:-313.439 4:-677.871 5:144.8 6:289.858 7:269.452 8:-255.955 9:-317.323 10:-331.248 11:1.3434 12:-45.8243 13:19.3295 14:-203.439 15:175.221 16:410.591 17:357.949 18:-118.915 19:36.7476 20:122.117
7 1:4853.26 2:157.728 3:500.151 4:282.869 5:283.805 6:50.6496 7:-220.884 8:169.632 9:-77.4562 10:35.5692 11:-331.968 12:-26.0624 13:-256.911 14:-317.352 15:44.4607 16:-72.8266 17:3.48387 18:-47.3574 19:-4.02338 20:-37.7565
7 1:5683.46 2:-595.641 3:-373.958 4:-356.704 5:227.292 6:-97.2366 7:182.587 8:-286.851 9:131.521 10:319.2 11:-65.7238 12:72.1903 13:220.328 14:-142.715 15:-28.381 16:204.239 17:-0.133138 18:132.604 19:-62.2781 20:-200.118
7 1:4820.85 2:-241.044 3:-345.095 4:-234.793 5:347.512 6:-143.413 7:-28.6972 8:-348.085 9:-190.522 10:139.075 11:190.598 12:-464.797 13:-46.5686 14:4.32864 15:9.24876 16:37.6155 17:201.254 18:-294.755 19:-113.32 20:101.84
7 1:6343.67 2:-33.6633 3:-465.567 4:-248.106 5:178.914 6:275.825 7:-304.029 8:-139.678 9:-175.759 10:-47.5451 11:-178.538 12:22.0617 13:294.443 14:-103.65 15:366.574 16:-261.389 17:-293.512 18:-144.363 19:-4.42407 20:-50.6307
7 1:4608.14 2:883.585 3:697.203 4:-61.9604 5:-30.7724 6:-97.5387 7:-43.9711 8:121.488 9:-63.9329 10:146.218 11:144.121 12:16.0089 13:-251.52 14:-163.108 15:-79.2181 16:206.709 17:271.335 18:22.7941 19:-96.0102 20:0.747458
7 1:4929.33 2:588.53 3:-5.60202 4:485.336 5:-281.332 6:153.6 7:-12.9478 8:119.656 9:23.764 10:47.3458 11:-65.484 12:87.094 13:92.3428 14:-0.301471 15:-56.9324 16:-53.3958 17:-68.1533 18:-228.612 19:-113.721 20:-136.246
7 1:4914.97 2:887.729 3:456.991 4:307.467 5:-878.264 6:-7.71384 7:-228.115 8:-76.3743 9:-265.302 10:-371.178 11:64.2823 12:-209.901 13:22.9675 14:-0.632854 15:-220.871 16:61.5627 17:-140.148 18:-190.394 19:99.847 20:52.5198
7 1:5346.22 2:1372.09 3:-573.443 4:333.729 5:1189.45 6:-207.813 7:-640.21 8:749.546 9:-433.725 10:-215.902 11:335.407 12:-134.133 13:137.434 14:313.657 15:63.4323 16:202.142 17:-310.476 18:-187.757 19:39.835 20:-189.226
7 1:4707.27 2:224.369 3:563.569 4:-338.382 5:-247.982 6:-230.737 7:-459.145 8:208.63 9:31.3619 10:-236.206 11:-271.328 12:56.6276 13:230.979 14:-98.6545 15:38.1805 16:-18.8168 17:-57.4273 18:43.6599 19:209.504 20:-134.712
7 1:4138.51 2:472.097 3:506.796 4:-17.7411 5:-113.951 6:-288.743 7:-339.668 8:387.921 9:-327.835 10:-358.164 11:-21.8363 12:279.974 13:-860.785 14:75.4136 15:-303.159 16:-28.9837 17:-343.973 18:-294.236 19:-393.088 20:-93.1256
7 1:5985.29 2:817.588 3:-744.261 4:365 5:-366.005 6:642.759 7:-48.1317 8:-41.5169 9:331.111 10:117.402 11:180.998 12:-277.405 13:-241.351 14:-99.1596 15:209.975 16:-19.9669 17:37.5639 18:275.064 19:147.714 20:267.56
7 1:7039.6 2:210.005 3:315.952 4:-46.2841 5:-210.447 6:-245.769 7:80.5395 8:-410.537 9:74.492 10:-222.819 11:-58.1923 12:-65.6196 13:82.5341 14:82.2763 15:152.461 16:-123.333 17:-37.007 18:-175.526 19:36.6327 20:30.4369
7 1:6660.69 2:-92.1665 3:-146.635 4:32.2031 5:92.1277 6:285.103 7:132.767 8:-46.9737 9:-134.662 10:263.435 11:112.808 12:-80.5935 13:-308.982 14:59.1046 15:303.446 16:-174.437 17:-161.801 18:223.536 19:-96.7348 20:-265.501
7 1:6101.66 2:-361.108 3:261.622 4:-741.168 5:-320.117 6:-95.6798 7:690.296 8:-113.067 9:106.155 10:28.6235 11:106.004 12:23.3319 13:326.634 14:-298.982 15:41.9617 16:5.75162 17:-181.32 18:-238.314 19:-50.5628 20:-296.75
7 1:7305.42 2:-48.5106 3:-71.6925 4:486.266 5:-55.4897 6:-470.776 7:128.816 8:-214.239 9:-11.3896 10:-89.6282 11:221.091 12:-452.678 13:-21.4463 14:44.0869 15:-123.071 16:-60.9488 17:-74.1528 18:-40.8491 19:-128.483 20:141.756
7 1:6274.54 2:-370.537 3:417.47 4:-497.175 5:-132.536 6:-15.7248 7:-199.031 8:-5.72748 9:-56.1977 10:-134.284 11:-250.331 12:-138.275 13:18.9253 14:-120.416 15:105.222 16:-27.4671 17:-176.593 18:94.4966 19:-70.7056 20:-20.3845
7 1:5336.26 2:1276.25 3:-574.87 4:-22.3912 5:-846.662 6:-695.704 7:248.512 8:-348.263 9:-440.347 10:-550.742 11:11.5446 12:-42.5542 13:144.354 14:-123.318 15:143.822 16:321.819 17:403.755 18:-99.4597 19:267.018 20:373.262
7 1:4897.98 2:898.346 3:-61.1217 4:671.195 5:-89.341 6:238.966 7:-277.998 8:407.139 9:-157.011 10:41.3654 11:-57.2179 12:-181.184 13:-7.25785 14:-163.975 15:-0.473492 16:-80.3919 17:-154.801 18:29.2277 19:-57.1041 20:36.3763
7 1:5435.11 2:16.5011 3:321.837 4:18.3321 5:-305.386 6:162.479 7:250.298 8:-144.495 9:30.3696 10:111.978 11:-1.88277 12:144.262 13:-295.377 14:-193.493 15:333.502 16:104.445 17:-209.746 18:234.561 19:3.87044 20:-7.26501
7 1:4619.73 2:1077.3 3:338.439 4:743.899 5:336.329 6:-157.911 7:-595.869 8:28.0878 9:-330.339 10:141.784 11:84.0949 12:-115.889 13:31.4345 14:148.924 15:46.8114 16:6.82338 17:131.414 18:-227.546 19:392.531 20:-14.0111
7 1:6744.62 2:-235.662 3:244.99 4:-48.6777 5:215.555 6:-196.223 7:493.557 8:231.495 9:71.7562 10:-176.416 11:49.3023 12:-385.863 13:-176.081 14:-634.174 15:-203.469 16:65.5083 17:236.373 18:22.2053 19:117.018 20:-144.499
7 1:4558.88 2:1.52857 3:-18.2195 4:429.444 5:41.7798 6:-480.99 7:-217.367 8:-88.5897 9:-1003.54 10:40.8035 11:-133.071 12:145.238 13:-102.733 14:-66.0252 15:72.6729 16:-15.503 17:72.4888 18:-21.9529 19:129.875 20:123.841
7 1:5431.4 2:-128.234 3:87.485 4:30.6454 5:-9.53044 6:-24.548 7:171.016 8:152.93 9:-324.057 10:-147.866 11:-18.8068 12:-192.208 13:322.88 14:-15.9445 15:26.0204 16:-142.349 17:-147.248 18:-59.5679 19:27.6301 20:185.78
7 1:4685.91 2:-128.417 3:-512.323 4:36.8631 5:-111.338 6:90.7138 7:-206.711 8:30.9964 9:-202.568 10:154.577 11:-274.68 12:21.195 13:110.599 14:-95.3541 15:-291.865 16:55.856 17:109.75 18:118.148 19:-214.25 20:-80.0424
7 1:5355.66 2:-216.752 3:-804.528 4:30.7897 5:164.708 6:-207.479 7:-181.153 8:-383.046 9:-112.637 10:-97.2666 11:-133.387 12:112.611 13:-257.13 14:196.191 15:70.7537 16:-258.356 17:-178.588 18:-45.0132 19:-222.628 20:58.4169
7 1:5272.58 2:961.796 3:815.453 4:-181.4 5:-425.286 6:-498.76 7:536.25 8:-151.411 9:-32.7784 10:-168.285 11:75.9237 12:460.199 13:-542.201 14:-116.524 15:-347.143 16:259.315 17:140.157 18:220.307 19:129.545 20:-152.555
7 1:5111.16 2:-26.7916 3:47.0218 4:-246.596 5:-110.361 6:331.62 7:61.442 8:328.089 9:146.41 10:132.177 11:81.5154 12:80.2221 13:81.0986 14:-41.3461 15:-82.1785 16:44.03 17:43.6687 18:68.8412 19:113.751 20:54.4209
7 1:4622.85 2:-451.781 3:381.303 4:-271.492 5:182.352 6:-393.737 7:125.158 8:-81.3509 9:-86.6432 10:-19.7533 11:-21.3073 12:-32.2919 13:80.4269 14:244.929 15:-36.7654 16:-154.107 17:52.1212 18:128.316 19:-46.9999 20:-17.405
8 1:5914.32 2:-1614.01 3:-177.507 4:-451.245 5:-35.7829 6:-69.0511 7:63.9585 8:-197.576 9:-203.801 10:-191.177 11:-125.231 12:-413.185 13:106.786 14:-132.97 15:-84.3907 16:115.447 17:367.226 18:168.093 19:-397.596 20:131.882
8 1:5446.97 2:-288.977 3:155.744 4:-405.019 5:101.605 6:148.771 7:215.725 8:146.799 9:113.294 10:28.2899 11:104.2 12:-94.0784 13:339.424 14:83.3849 15:-9.19192 16:-121.15 17:-74.835 18:152.777 19:-31.4778 20:-109.943
8 1:4590.16 2:-571.375 3:-464.261 4:319.315 5:-73.862 6:305.823 7:-259.841 8:-73.9047 9:-43.4609 10:-297.347 11:-326.306 12:-232.168 13:115.696 14:165.226 15:-32.8786 16:455.27 17:291.854 18:255.874 19:94.6547 20:-124.383
8 1:5680.68 2:-763.816 3:451.34 4:-1533.98 5:217.802 6:-178.717 7:236.505 8:835.661 9:22.2438 10:-170.373 11:160.014 12:-183.301 13:790.878 14:54.2221 15:-239.128 16:132.346 17:83.16 18:169.592 19:465.517 20:77.7682
8 1:5553.07 2:-84.8315 3:-22.386 4:399.021 5:-383.25 6:113.903 7:46.7641 8:-248.195 9:469.812 10:-54.6468 11:129.522 12:-661.732 13:-245.664 14:111.247 15:250.194 16:239.819 17:-72.7281 18:219.335 19:-89.618 20:-93.7502
8 1:4682.83 2:82.4437 3:-40.2555 4:28.1226 5:67.1868 6:345.306 7:27.3564 8:100.879 9:-47.3216 10:-318.996 11:4.1788 12:-87.6599 13:258.608 14:107.504 15:55.4758 16:16.8556 17:-103.465 18:-14.7481 19:14.7236 20:58.5412
8 1:5635.16 2:539.013 3:-181.069 4:210.482 5:698.598 6:33.8713 7:272.474 8:161.388 9:484.689 10:436.374 11:15.3565 12:-4.36492 13:189.819 14:-169.918 15:76.5082 16:-71.2415 17:-138.998 18:57.2343 19:23.4706 20:-4.51813
8 1:4686.44 2:386.913 3:652.28 4:-680.644 5:-42.5145 6:125.129 7:-142.493 8:-21.6195 9:246.001 10:358.072 11:-151.993 12:143.458 13:20.5205 14:-66.1027 15:-108.656 16:130.241 17:123.38 18:28.3616 19:85.6183 20:-1.20576
8 1:5442.29 2:-75.1131 3:275.052 4:-204.192 5:-716.212 6:492.102 7:11.6425 8:337.485 9:451.499 10:-487.863 11:28.7616 12:-75.9727 13:25.046 14:307.937 15:-255.154 16:66.8968 17:0.828971 18:143.241 19:-14.6339 20:280.106
8 1:3783.18 2:-669.618 3:-51.5001 4:-33.3731 5:709.178 6:511.57 7:-162.749 8:-247.71 9:21.0823 10:-208.311 11:1.24443 12:-106.613 13:-88.4593 14:-38.6865 15:-82.3982 16:-162.212 17:124.803 18:-126.19 19:-29.9844 20:141.054
8 1:4636.12 2:10.0727 3:-18.6682 4:-496.225 5:-294.118 6:1154.09 7:1042.87 8:70.5578 9:272.812 10:262.732 11:275.446 12:-324.554 13:-230.303 14:170.711 15:-318.16 16:-13.8535 17:-82.7221 18:317.07 19:363.083 20:-31.0146
8 1:6223.07 2:-1030.61 3:477.001 4:-106.96 5:-53.6656 6:39.0341 7:164.543 8:164.47 9:12.4744 10:101.28 11:-305.846 12:-360.76 13:174.307 14:140.903 15:-22.0821 16:83.9369 17:-191.342 18:-110.046 19:-369.464 20:-3.66789
8 1:5973 2:-732.356 3:-366.243 4:-716.421 5:166.515 6:-33.1983 7:573.82 8:117.382 9:64.4024 10:-410.177 11:-63.6564 12:-355.568 13:-67.2252 14:277.565 15:1.88998 16:-87.3552 17:-13.366 18:230.582 19:-226.949 20:-111.339
8 1:4370.74 2:-745.899 3:619.986 4:-176.151 5:-155.642 6:477.21 7:5.28337 8:156.541 9:108.759 10:-121.356 11:-253.597 12:27.4274 13:-38.3608 14:94.8176 15:73.5941 16:-28.1222 17:63.1748 18:-10.7419 19:25.6876 20:27.2445
8 1:4623.38 2:-1166.68 3:358.165 4:960.715 5:-163.316 6:223.857 7:-471.431 8:363.534 9:340.304 10:163.272 11:444.165 12:-96.7307 13:-179.683 14:-103.955 15:213.561 16:313.218 17:-269.307 18:119.891 19:-239.335 20:65.2507
8 1:3686.9 2:-595.777 3:220.376 4:-158.637 5:170.656 6:212.917 7:83.978 8:-201.422 9:-132.366 10:90.4751 11:-154.007 12:66.3817 13:-55.0412 14:-40.8674 15:-73.2232 16:-24.5806 17:13.8549 18:-60.5404 19:-157.968 20:-131.986
8 1:4696.25 2:-453.532 3:106.199 4:-909.212 5:96.1731 6:276.868 7:886.61 8:-206.266 9:-897.093 10:-154.017 11:-78.5393 12:-166.101 13:181.305 14:-68.8047 15:-447.231 16:301.368 17:88.7866 18:44.6518 19:162.783 20:-201.318
8 1:5486.37 2:-522.694 3:-65.5138 4:-439.403 5:321.085 6:197.63 7:292.627 8:-188.629 9:-342.718 10:-325.769 11:-49.3967 12:-227.062 13:399.408 14:-175.821 15:104.802 16:200.5 17:-149.807 18:-48.5917 19:90.5222 20:24.8236
8 1:4964.58 2:278.777 3:-299.072 4:106.103 5:-507.558 6:319.572 7:-485.801 8:173.634 9:257.187 10:54.4412 11:42.476 12:-920.722 13:-462.261 14:-144.901 15:-181.395 16:61.0356 17:53.7002 18:353.841 19:98.0778 20:73.2196
8 1:6121.36 2:-414.933 3:64.7099 4:142.492 5:-684.063 6:79.8714 7:248.882 8:223.329 9:190.265 10:-125.153 11:-331.092 12:-522.706 13:-565.494 14:80.8658 15:565.241 16:366.387 17:43.3858 18:157.135 19:32.1102 20:-138.8
8 1:4253.2 2:449.672 3:-112.376 4:330.462 5:26.54 6:303.852 7:-141.003 8:115.851 9:-339.977 10:87.0545 11:-197.358 12:89.8418 13:-132.652 14:-49.1345 15:-206.631 16:-108.066 17:43.4283 18:90.2445 19:-41.7287 20:25.4123
8 1:3556.85 2:-61.1179 3:-418.244 4:-247.286 5:116.198 6:597.414 7:-99.124 8:-219.029 9:42.8472 10:38.7676 11:-122.664 12:-146.641 13:-49.2708 14:-38.0227 15:-44.8074 16:-50.422 17:-127.978 18:130.361 19:100.974 20:16.8315
